"","theta1","theta2","raw1","raw2"
"1",1.96608876420449,1.82501496727907,1,1
"2",0.552996260702791,-0.477442000833927,1,1
"3",-2.8343745110802,-2.44018699240904,1,1
"4",-1.51319876209762,-1.50447158590854,1,1
"5",-2.51168849023783,-1.6008182208891,1,1
"6",0.790998877965358,1.00271492103532,0.916666666666667,1
"7",-2.27763552728108,-4.59512896748558,0.909090909090909,1
"8",0.362497273627364,-0.185966067998057,0.909090909090909,1
"9",-0.4238836165028,-0.833215851946352,0.909090909090909,1
"10",0.114142935355902,-0.149011935777131,0.909090909090909,0.923076923076923
"11",0.742787128567707,1.18001535623287,0.909090909090909,0.909090909090909
"12",1.30301665500291,3.59916803046599,0.9,0.9
"13",1.36669063173892,1.72529883593337,0.9,0.9
"14",-0.139390827541135,1.53753163471079,0.9,0.9
"15",-1.46736306791939,-3.48738430567354,0.9,0.888888888888889
"16",0.0992290030781313,0.0752473223206849,0.9,0.888888888888889
"17",-0.292603544471094,0.290395260693842,0.9,0.888888888888889
"18",1.96481314873583,1.82445391429945,0.9,0.888888888888889
"19",0.689226610603058,0.323539085100316,0.888888888888889,0.888888888888889
"20",1.52160682611971,3.79826379172137,0.888888888888889,0.888888888888889
"21",1.24612423121596,2.15566304790236,0.875,0.875
"22",0.209572352691573,1.53413333302147,0.875,0.875
"23",-1.55576018149604,-3.73798998657196,0.875,0.846153846153846
"24",0.142235633589398,1.02012470947333,0.875,0.818181818181818
"25",0.0722653536285083,1.07846751839488,0.875,0.818181818181818
"26",-0.817746363298292,0.528236708037609,0.875,0.818181818181818
"27",0.812402587735852,2.00327398167212,0.833333333333333,0.818181818181818
"28",1.79684577756191,1.16769801070674,0.818181818181818,0.8
"29",1.35905178142906,-0.796719330014886,0.818181818181818,0.8
"30",-0.666136641654286,1.53671926485947,0.818181818181818,0.8
"31",0.360985891700046,0.76927554834826,0.818181818181818,0.8
"32",0.315145102399214,-0.961478662863393,0.818181818181818,0.8
"33",-2.72230760495781,-2.95332129667942,0.818181818181818,0.8
"34",1.54581742946831,-1.42541287806349,0.8,0.8
"35",1.46008235291674,-0.163913051936228,0.8,0.8
"36",0.545949448010893,0.941851093952636,0.777777777777778,0.785714285714286
"37",-0.637037618753575,-0.746168502110261,0.777777777777778,0.777777777777778
"38",-2.20506562558643,-1.19023597991806,0.777777777777778,0.777777777777778
"39",-0.874061109481236,-0.952642242019029,0.777777777777778,0.777777777777778
"40",0.275045003183738,0.873898779162663,0.769230769230769,0.769230769230769
"41",1.35925764692238,4.6146186471408,0.75,0.769230769230769
"42",-1.68778633636233,-1.89539888201721,0.75,0.75
"43",1.05554990201216,1.34584177056662,0.75,0.75
"44",0.424965883261531,0.99269124011637,0.75,0.75
"45",1.30944480048517,2.07254658914689,0.75,0.75
"46",1.95643017166496,0.54785210865521,0.727272727272727,0.75
"47",-0.51505563539169,-0.899733454120131,0.727272727272727,0.727272727272727
"48",0.496573641729634,1.44431935559808,0.727272727272727,0.727272727272727
"49",-0.675718965925242,0.38364328425148,0.727272727272727,0.727272727272727
"50",-1.49578232267261,-1.36352064116493,0.727272727272727,0.727272727272727
"51",-0.710976099343327,1.26211408184721,0.727272727272727,0.727272727272727
"52",0.241085768159574,1.48686733054224,0.714285714285714,0.727272727272727
"53",1.36503702998998,0.952801600535347,0.714285714285714,0.727272727272727
"54",-0.484628327913445,-2.40711913211543,0.666666666666667,0.714285714285714
"55",-0.444243307668772,-1.30845208756321,0.666666666666667,0.714285714285714
"56",0.989367507210949,2.89383261657753,0.666666666666667,0.714285714285714
"57",1.22034036609964,0.635565431003549,0.666666666666667,0.714285714285714
"58",-1.30327011025501,-1.20447484577846,0.666666666666667,0.7
"59",-4.44240987212759,-3.99798527174021,0.666666666666667,0.7
"60",-1.70717127133528,-1.02455938755809,0.666666666666667,0.7
"61",1.97301461672655,-0.98259544857078,0.666666666666667,0.7
"62",1.84235374388108,4.04599147209419,0.642857142857143,0.692307692307692
"63",-0.0424005523458295,0.0812023937628849,0.636363636363636,0.666666666666667
"64",1.2030265200688,0.696032821441183,0.636363636363636,0.666666666666667
"65",-0.126568306292938,0.347069229966481,0.636363636363636,0.666666666666667
"66",-0.274604993694119,2.33249232492198,0.636363636363636,0.666666666666667
"67",2.90857452139346,3.52652179005764,0.636363636363636,0.666666666666667
"68",-1.50792586297758,0.725652362945984,0.636363636363636,0.666666666666667
"69",-1.62901069329951,1.63779928687125,0.636363636363636,0.666666666666667
"70",4.51874940987199,1.93423052892186,0.636363636363636,0.666666666666667
"71",1.3167245802526,3.25953429716341,0.625,0.666666666666667
"72",1.72394577869693,1.81546355022033,0.625,0.666666666666667
"73",0.552017305313781,1.41544762894556,0.625,0.666666666666667
"74",-1.84531685427123,-1.28734482406589,0.625,0.666666666666667
"75",1.64834711709864,-2.4815246490532,0.625,0.666666666666667
"76",2.72187260299896,1.70407653851904,0.615384615384615,0.636363636363636
"77",1.38741390675105,1.67625246365148,0.6,0.636363636363636
"78",1.52888486925465,1.76531516268587,0.6,0.636363636363636
"79",-2.17952788611697,-2.08697694167551,0.6,0.625
"80",2.46628386185244,-1.1299167963003,0.6,0.625
"81",1.8852824302502,1.35276527829621,0.6,0.625
"82",1.44087038218408,0.568208227959797,0.6,0.625
"83",4.37741572204633,3.14236083829714,0.6,0.625
"84",0.79423371206196,1.70427637501505,0.6,0.6
"85",-4.43889737226574,-2.63714967505569,0.6,0.6
"86",0.349330046996877,0.322644757999992,0.583333333333333,0.6
"87",-2.47515008244981,-2.84643832118604,0.583333333333333,0.6
"88",-1.14410300623346,0.622070888679842,0.571428571428571,0.6
"89",2.92747623073251,-0.623817578795261,0.555555555555556,0.6
"90",-0.773097166347857,1.57718684682646,0.555555555555556,0.583333333333333
"91",-0.201115019195137,1.14120962715183,0.555555555555556,0.583333333333333
"92",1.9308925774246,1.11114419749612,0.555555555555556,0.583333333333333
"93",0.336852993486219,-2.76807696386935,0.555555555555556,0.583333333333333
"94",0.773564793993171,0.85577582607827,0.555555555555556,0.571428571428571
"95",1.56015605177283,1.66574650968341,0.555555555555556,0.571428571428571
"96",1.71760939112282,1.20825304611799,0.555555555555556,0.555555555555556
"97",0.143291775075715,-0.00897597786485074,0.545454545454545,0.555555555555556
"98",-1.2324174241672,-1.77416153428741,0.545454545454545,0.555555555555556
"99",-1.92259063815955,-1.3832873653002,0.545454545454545,0.545454545454545
"100",-2.99275431947209,-1.27292927890692,0.545454545454545,0.538461538461538
"101",-2.56873026219791,-0.366626828143988,0.545454545454545,0.5
"102",0.752922767094942,0.701675820459149,0.545454545454545,0.5
"103",-2.36345828244115,-2.90051201249301,0.5,0.5
"104",2.63157946343099,0.798250920097732,0.5,0.5
"105",1.47954724144658,2.62699073489231,0.5,0.5
"106",-0.936993371606257,-0.658665227421452,0.5,0.5
"107",-3.12959663735932,-2.11964023902968,0.5,0.5
"108",3.22035223506099,0.708358260597211,0.5,0.5
"109",-0.017633138392297,-0.655611536662108,0.5,0.5
"110",-2.29882171441228,-1.14336635816632,0.5,0.5
"111",-3.45019848510937,-4.00354890451917,0.5,0.5
"112",-2.76732380172219,-0.864827647611114,0.5,0.5
"113",2.12714051375489,2.81884669042997,0.5,0.5
"114",-2.004661065714,-0.881820442042964,0.5,0.5
"115",-2.77564187804972,-2.24214409895711,0.5,0.5
"116",3.86503980004494,-0.758768142497853,0.5,0.5
"117",-3.77110690816064,-2.3698685147385,0.5,0.454545454545455
"118",-2.33358382360368,-2.42318698759154,0.461538461538462,0.454545454545455
"119",-0.702291268427149,-0.696960911433569,0.454545454545455,0.444444444444444
"120",0.710220213569519,0.437228595902276,0.454545454545455,0.444444444444444
"121",2.8080374502008,4.99231090357192,0.454545454545455,0.444444444444444
"122",-1.12811207247906,-0.714013177070221,0.454545454545455,0.444444444444444
"123",0.813173259017646,-0.690503455069538,0.454545454545455,0.428571428571429
"124",-0.636228919240465,0.459948144820709,0.444444444444444,0.428571428571429
"125",-2.88159875873873,-2.60209861756329,0.444444444444444,0.416666666666667
"126",-0.623098818159789,-0.438558275249749,0.444444444444444,0.416666666666667
"127",1.80690573001878,-0.707553920145887,0.444444444444444,0.4
"128",-1.75216415692335,-0.783603178454735,0.428571428571429,0.4
"129",0.146011972752928,-0.900277311888743,0.428571428571429,0.4
"130",-2.9235204881842,-4.42791293854637,0.428571428571429,0.4
"131",-3.73996248918311,-2.76676853354844,0.416666666666667,0.4
"132",0.942319021339557,0.56633433608807,0.416666666666667,0.4
"133",1.53749030162058,0.264463982606532,0.416666666666667,0.384615384615385
"134",1.92040882692911,3.59022306346352,0.4,0.363636363636364
"135",0.956508712817405,1.10017829962947,0.4,0.363636363636364
"136",0.371979202037795,1.39077070881081,0.4,0.363636363636364
"137",-1.44832800666553,-1.23029367948328,0.4,0.363636363636364
"138",-1.75110448561768,-1.32046576607171,0.4,0.363636363636364
"139",-1.48219914657608,-0.765361963010601,0.4,0.363636363636364
"140",-1.42185755697315,-1.68489706750734,0.4,0.363636363636364
"141",-2.18828255062546,-5.65844567486785,0.375,0.363636363636364
"142",1.52425274786046,-2.63671288115011,0.375,0.333333333333333
"143",-0.100603564768512,-0.888351900858822,0.363636363636364,0.333333333333333
"144",-0.801062070566669,-0.985193938113527,0.363636363636364,0.333333333333333
"145",3.2838179381992,0.306878307975617,0.363636363636364,0.333333333333333
"146",-0.263431307879129,2.3524941538242,0.363636363636364,0.307692307692308
"147",-0.697350049132185,-0.509339671668378,0.363636363636364,0.3
"148",-0.940469551898463,1.63259108271567,0.333333333333333,0.3
"149",-2.25743016795587,-4.34744007159924,0.333333333333333,0.3
"150",1.25791466951844,1.63055110924665,0.333333333333333,0.3
"151",3.33282665035958,0.72786056374563,0.333333333333333,0.285714285714286
"152",-0.806092562245707,0.732050107062903,0.3,0.285714285714286
"153",1.73004990772248,4.16282982511219,0.3,0.285714285714286
"154",0.531266404740773,1.05509617584965,0.3,0.272727272727273
"155",0.77243196447491,3.78498433593261,0.3,0.25
"156",-1.241256707977,-2.07392254514566,0.3,0.25
"157",-0.0458578588086455,0.0362151695268603,0.285714285714286,0.25
"158",-0.941461470609619,-2.42493158275155,0.272727272727273,0.25
"159",-0.694345030281739,1.9666841755922,0.272727272727273,0.25
"160",2.48320886374756,1.00972642346934,0.272727272727273,0.222222222222222
"161",0.44178024479863,0.667433721162913,0.25,0.222222222222222
"162",1.12019476323163,0.276952189559058,0.25,0.222222222222222
"163",-2.15938509887493,-2.28598748026074,0.25,0.222222222222222
"164",-1.95530949423951,1.07969846360427,0.230769230769231,0.222222222222222
"165",1.54672779235691,2.63015631436794,0.222222222222222,0.222222222222222
"166",0.983415292173783,0.930211420630376,0.2,0.2
"167",0.271180204854596,0.242513876928946,0.2,0.2
"168",1.00816156965787,1.06412613075558,0.2,0.2
"169",1.28608611404211,0.732162411818911,0.2,0.2
"170",1.92755177286849,0.678496075200741,0.2,0.2
"171",0.0917330929133584,0.778390936357413,0.181818181818182,0.2
"172",1.76898267850382,-1.85236282820989,0.181818181818182,0.166666666666667
"173",1.05092528298748,-0.618390186937983,0.181818181818182,0.181818181818182
"174",-0.634030347950981,-1.56637853689699,0.181818181818182,0.181818181818182
"175",-2.96052891920253,-4.43839393107001,0.166666666666667,0.181818181818182
"176",0.482494210383033,0.507991642537555,0.166666666666667,0.181818181818182
"177",-2.09515968449131,-2.14455365061116,0.142857142857143,0.181818181818182
"178",1.06415884281486,0.323988477220749,0.142857142857143,0.181818181818182
"179",-0.532436913257735,-0.503955631830648,0.125,0.125
"180",-0.567593098615551,-0.311915055772682,0.125,0.111111111111111
"181",0.769408228584731,0.49235736796532,0.111111111111111,0.111111111111111
"182",-5.21711532899411,-3.72638877979077,0.111111111111111,0.111111111111111
"183",-0.489426331685351,-0.986536982544301,0.111111111111111,0.111111111111111
"184",2.4305142951246,3.95665419408814,0.111111111111111,0.1
"185",-4.42781021346692,-3.46410304846977,0.1,0.0909090909090909
"186",-0.147275500763439,-1.46129969128931,0.1,0.0909090909090909
"187",-2.45806204636118,-3.49534570231381,0.1,0.0909090909090909
"188",2.27977176082608,0.453659594076055,0.1,0.0909090909090909
"189",-0.948601411689584,0.673461243429969,0.1,0.0909090909090909
"190",-2.56188251377066,-2.17901506827482,0.1,0.0833333333333333
"191",1.72237749344448,-0.658156330461374,0.0909090909090909,0.0833333333333333
"192",3.49093975930173,2.2472443602803,0.0909090909090909,0.0833333333333333
"193",0.139077479204274,1.91874058347457,0.0909090909090909,0.0833333333333333
"194",1.44003924880197,0.995620960568575,0.0833333333333333,0.0769230769230769
"195",0.607096334240799,-1.80932140205818,0.0833333333333333,0.0769230769230769
"196",2.69828209359453,0.354444772996725,0,0
"197",0.0993900043620866,-0.744887801438757,0,0
"198",-0.128589269165543,-0.50159183190375,0,0
"199",0.0247715305604295,1.11439884561076,0,0
"200",-4.44337333376521,-3.49890611103113,0,0
"201",3.04698306696226,1.47729712080154,0,0
"202",-2.83953661997256,-0.970981283009149,0,0
"203",-0.11640719354597,-0.139264040656851,0,0
"204",1.3719164461924,2.78645084665552,0,0
"205",1.61712085031643,4.27132564521168,0,0
"206",-0.0891833637995526,-0.579846237811475,0,0
